summer_morning,summer_midday,summer_evening,winter_morning,winter_midday,winter_evening,spring_midday,fall_midday
0.6049487686239371,0.049169750311239095,0.4896023156323695,0.4640951426622771,0.033789737668093844,0.0,0.103097801781467,0.07869291626552531
0.555105093736478,0.3722280133355853,0.3749162213422999,0.7049820897731034,0.6344275295858747,0.0,0.5664036055362579,0.562631352227117
0.5666694807493077,0.05895197118522148,0.5564318012553675,0.4015143597075655,0.05548080209738353,0.0,0.14433761598155553,0.11287098009344369
0.6049487686239371,0.049169750311239095,0.4896023156323695,0.4640951426622771,0.03378973766809384,0.0,0.103097801781467,0.07869291626552531
0.2795995561007976,0.14154624346279357,0.16354131486626258,0.26022120176271474,0.7295047202191778,0.0,0.3479063851759099,0.34824028009460783
0.4401277731244475,0.10759192283776778,0.5747486134562872,0.33907902780435417,0.06429808593861529,0.0,0.2019433387862204,0.16360616481179782
0.2512749506921706,0.025255986429741112,0.2665770401818755,0.0009887621973242325,0.00839288069167235,0.0,0.1319446082368911,0.09033219267077033
0.36602437105424124,0.03627639977821193,0.32002231982010454,0.0008601688809451374,0.2010956983378163,0.0,0.26573200148194387,0.23765742802793885
0.2512749506921706,0.025255986429741115,0.26657704018187545,0.0009887621973242325,0.008392880691672353,0.0,0.1319446082368911,0.09033219267077033
0.6303286151515488,0.05625515576029077,0.3926472968194001,0.18190186884370732,0.026504454952099205,0.0,0.14630119911176415,0.10623751404816492
0.12916136373974194,0.01927788609808082,0.04499725957012678,0.0,0.06824187104902428,0.0,0.07393681744243769,0.041767870890984826
0.12598856194102348,0.07689801661387154,0.35851238321863665,0.5273783039877066,0.5172054431393104,0.0,0.1806850892874399,0.17531223181841776
0.32007069002572314,0.0,0.1961342003737449,0.2547394415666632,0.4132369057401484,0.0,0.00034454648852418616,0.004468252941111748
0.13529749723653145,0.0,0.21363840273802992,0.41531332792451553,0.3808046768687926,0.0,0.002547216462790221,0.02805158024591446
0.04209297052258046,0.0,0.007959120054390548,0.1900678224820662,0.0620751051808242,0.0,0.0,0.0
0.4973509574762357,0.0025311433898641974,0.0025311433898641974,0.3765816452272207,0.046515385072537885,0.0,0.0025311433898641974,0.0025311433898641974
0.11123499094688571,0.0019373029866948223,0.02496724324419823,0.1971965820138673,0.06654430208440268,0.0,0.0019373029866948223,0.0019373029866948223
0.03770455639535586,0.0,0.0,0.23238891310873075,0.25030236815149975,0.0,0.0,0.0
0.3433398451773033,0.0007701529320183302,0.02312940164950499,0.48686569899379784,0.16255167597406237,0.0,0.0025418466197752584,0.005173813787717737
0.010423269305885472,0.13399339159862925,0.11356593972942765,0.3259286455355445,0.543106618697233,0.0,0.45246546843363683,0.4439048342140817
0.14010513937040298,0.0852555114672264,0.2047914099659102,0.5199061231299602,0.08948967120180716,0.0,0.3004247502829385,0.2651341491070278
0.008825058320018939,0.05353483776877313,0.038944812232481044,0.17616456249099133,0.0,0.0,0.18018272246767603,0.15522591482131892
0.0,0.0,0.0,0.0,0.08602198697781278,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.01318930745852751,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.3382470823704698,0.0,0.04587744047393231,0.0432638156643088
0.0606917462054294,0.0,0.0,0.0,0.1956355059796721,0.0,0.004898172662944519,0.0
0.0,0.0,0.0,0.0,0.3382470823704698,0.0,0.04587744047393231,0.0432638156643088
0.0,0.0,0.0,0.0,0.6689877464148607,0.0,0.09046068771218284,0.09223537503291197
0.0,0.0,0.025121130512297828,0.25250729573485736,0.7484190010534181,0.0,0.09650619106455842,0.09288511390646095
0.0,0.0,0.0,1.185772355788585e-05,0.9339545464077982,0.0,0.1741047821749044,0.16589235744323233
0.0,0.0,0.0,0.002141624560331715,0.8678667547877118,0.0,0.18888982651618075,0.19366174691838958
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.1863504303581853,0.0,0.0,0.0
0.1477924169753618,0.0,0.1344214933890155,0.0,0.004266759249819712,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005627934421544985,0.005627934421544985,0.005627934421544985,0.005627934421544985,0.12124310569171651,0.0,0.005627934421544985,0.005627934421544985
0.0,0.0,0.0,0.0,0.24398056301761142,0.0,0.051107929277033844,0.0485985226013391
0.0,0.09899249770618203,0.0,0.0,0.18652817301889812,0.0,0.3852573955074921,0.38551881663430065
0.0,0.0910672968189463,0.0,0.974218437650085,0.0,0.0,0.861026446910437,0.7404573970761824
0.14098399372218395,0.04424624137681526,0.0010475408386568317,1.0,0.0010475408386568317,0.0,0.6103212464897898,0.46894064765052573
0.1333716979131812,0.2863876014972739,0.0014081702982472937,0.9999999999999994,0.0014081702982472937,0.0,0.7084943560082543,0.5342454131518675
0.0,0.02107982988387379,0.0,1.0,0.0,0.0,0.2525447651734801,0.18947362408364735
0.00039063185198363843,0.0,0.0,0.6003824565134288,0.08181913570396035,0.0,0.0,0.0
0.004350446689132061,0.004350446689132061,0.1875850562441972,0.9257078440245606,0.006755016150043895,0.0,0.004350446689132061,0.004350446689132061
0.0,0.0,0.0,0.21315277250266232,0.31465239958448366,0.0,0.05179668408453176,0.04941766000130245
0.0,0.0,0.0,0.9611025530372068,0.0012596309099213608,0.0,0.0,0.0
0.01670982085895534,0.0,0.08159159836273625,0.6805766961448368,0.08679394313392898,0.0,0.0,0.0
0.32851881383826154,0.004568681116482961,0.0,0.3933229444608251,0.027806425019507936,0.0,0.0019409649725756276,0.0
0.0,0.0,0.0,0.6656626983687833,0.513705756244539,0.0,0.09758703144003392,0.10187652580325735
0.0,0.0,0.0,0.30428912652743245,0.03630145714175654,0.0,0.0,0.0
0.12408173858740572,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.4036757886765501,0.37849100937050234,0.0,0.12965594977823214,0.12264664755290099
0.0,0.0,0.0,0.24852959799289748,0.1939462393482766,0.0,0.056600083366885455,0.05540248942643184
0.4758577449662854,0.214830616772789,0.5284388696249931,0.3232479622240617,0.19147928468170802,0.0,0.2507415990976416,0.22127365301135024
0.005002983295712994,0.03312866687067231,0.012608994114149986,0.048605702754135255,0.03733428543753006,0.0,0.11330148428298344,0.08414226590038687
0.40106123492927753,0.04631640968754551,0.48924270617248805,0.20697168799652668,0.0914909177549151,0.0,0.06648760180271865,0.04213811222167295
0.0,0.005284877693169129,0.0,0.13350528698438505,0.4922446896621988,0.0,0.13954949252470705,0.1340613178348851
0.0,0.0,0.0,0.24852959799289748,0.19394623934827657,0.0,0.056600083366885455,0.05540248942643184
0.6585436692244409,0.21950206200122904,0.4136537909570028,0.2609729958541293,0.21187433839762554,0.0,0.2485034538547977,0.22119219533250284
0.0,0.00013352650315475332,0.0,0.08431746106371268,0.04944983293213889,0.0,0.1049651404055264,0.08792614229526609
0.0,0.001777515213813384,0.0,0.19465980711892092,0.32762057500362185,0.0,0.09567434263495396,0.0944164478640783
0.08310234008721837,0.039446683853944425,0.0,0.4912236285225054,0.8074562626324955,0.0,0.11220075447817708,0.07656824539009005
0.3047846545678438,0.06221611282623545,0.4482841735285797,0.38873680520186416,0.23735546228152757,0.0,0.08725217830428776,0.060283404607492125
0.0,0.09189308858968008,0.0,0.05051459338112515,0.9583510939324201,0.0,0.6172683509501012,0.6308311013281742
0.0,0.001777515213813385,0.0,0.19465980711892109,0.32762057500362207,0.0,0.09567434263495402,0.09441644786407836
0.6117182651482812,0.3672498778294432,0.5866357459473082,0.4115403847378141,0.5494143170218346,0.0,0.5102795839889205,0.486929012374258
0.0,0.03010971885298136,0.0,0.0,0.7112075773108045,0.0,0.40991711851683177,0.37685095878606334
0.0,0.0918930885896801,0.0,0.05051459338112515,0.9583510939324204,0.0,0.6172683509501012,0.6308311013281742
0.1836158987540695,6.405884582220367e-05,0.0,0.0,0.14705176908604634,0.0,0.010466817903850695,0.002805538008241642
0.15924832851764262,0.026182632058353427,0.07392310913401956,0.0,0.14700074939286756,0.0,0.083628253976314,0.050062780430874136
0.0,0.03010971885298136,0.0,0.0,0.7112075773108044,0.0,0.40991711851683177,0.37685095878606334
0.0,0.008699008344373468,0.0,0.3031169819804735,0.49331851229170426,0.0,0.12719067359404845,0.12291488389657054
0.07592513516222575,0.009720800445869099,0.0,0.5738744507173517,0.0,0.0,0.061786037284540754,0.035866598049716085
0.0,0.0,0.0,0.3857624376860143,0.015516730236909457,0.0,0.008594018342344082,0.004764369483736519
0.0,0.008699008344373461,0.0,0.30311698198047327,0.49331851229170387,0.0,0.12719067359404837,0.12291488389657046
0.0,0.0,0.0,0.24092571309821278,0.013472153983678025,0.0,0.018049150427241586,0.010007329722091795
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.1608492060499092,0.0,0.0,0.8023794086638423,0.0,0.6897848601391119,0.5588723662439508
0.0,0.0,0.0,0.24850665663239807,0.8041823745660416,0.0,0.3484930455553352,0.2859342218251143
0.0,0.0,0.0,0.0,0.5110095862666532,0.0,0.39668738184107794,0.3204634929975736
0.0,0.0,0.0,0.0,0.9044819342034085,0.0,0.7352106362346885,0.6709908743862457
0.0,0.0,0.0,0.41190486639883755,0.25961995939276544,0.0,0.2076917262743628,0.176305342117885
0.20683458183344233,0.0,0.0,0.888258353130467,0.8398262071563068,0.0,0.33871885544794417,0.3447457580423458
0.0,0.027852137967646656,0.040943070303575343,0.5205026151722247,0.3422430611389623,0.0,0.455482796841139,0.38391826982946836
0.7688501273134073,0.04876788085869496,0.0,0.0,0.018170334856959583,0.0,0.6996350369296783,0.4184507555124289
0.9962387654208061,0.003363151111762861,0.0,0.0,0.019523758760999356,0.0,0.35458414924633297,0.17997162230963712
0.9999999999999999,0.13924980573883913,0.0,0.037692318358617666,0.0917205191667584,0.0,0.8135833323902172,0.6361175213179375
1.0,0.0031297697691825056,0.0,0.0007734237505807212,0.28698155459067537,0.0,0.6859092043189343,0.39829534669234445
0.03584697193066779,0.0,0.0,0.8696424894239987,0.0,0.0,0.0,0.0
0.21537085604790038,0.0,0.0,0.3838630288969212,0.0,0.0,0.0,0.0
0.15130173604703145,0.0,0.0,0.7318901873142339,0.0,0.0,0.0,0.0
0.044816953887190154,0.0,0.0,0.7299505441666813,0.0,0.0,0.0,0.0
0.06415056172092412,4.4737311341587686e-05,0.18730417590526716,3.95236860519732e-05,0.00022334265816283195,0.0,4.328181875854892e-05,5.2577820251875484e-05
0.15208540778833676,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5702265115343104,0.0,0.09989142210677901,0.0,0.0,0.0,0.0,0.0
0.1599488618127813,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.029572152721875553,0.0,0.12345553013491237,0.08256608967662338
0.0,0.0,0.0,0.04915307632100506,0.06472423604601533,0.0,0.0031824954187639016,0.0016609240546374595
0.2050653911292813,0.19633321902284917,0.15082656693657756,0.13232588146036198,0.2636858403366524,0.0,0.16963275717961618,0.1706486156113666
0.13112766567762588,0.0,0.0,0.0,0.013554217520901878,0.0,0.003566072745065571,0.001861224726312707
0.15911941627597237,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08794108011516659,0.0,0.0,0.0,0.37750792757694845,0.0,0.0,0.0
0.12335811183291824,0.0,0.0,0.7108236600381014,0.13760526954192354,0.0,0.0,0.0
0.5888953377264291,0.0,0.2786267758231233,0.05803084214202223,0.0,0.0,0.0,0.0
0.0,0.0,0.009177754911623195,0.4189942741590245,0.0989209212546436,0.0,0.02877820235656061,0.017998336937148116
0.01692895431982261,0.0,0.0,0.2630522265452517,0.4639660107701556,0.0,0.010826988026912386,0.012862546861057372
0.022337720821111462,0.0,0.0,0.5815946331767363,0.2674825858746977,0.0,0.0,0.0
0.2635548142935762,0.02007681405549873,0.1945942404416008,0.30212835026088686,0.019370418701442748,0.0,0.02042383846398554,0.015076455556664418
0.05905896948712126,0.0,0.0,0.7099372256299828,0.14630713157689446,0.0,0.05212385005580298,0.040964980200350117
0.11479144214902662,0.0,0.0,0.9182414205283351,0.46452105183912096,0.0,0.0,0.0
0.043124079975648606,0.0,0.0,0.22856495200447213,0.3470620612770218,0.0,0.0,0.0
0.7307922572954784,0.09959964316779857,0.3904485080801223,0.6752342149637756,0.08481675496161602,0.0,0.17860247187548253,0.1445492582195933
0.018996870197922778,0.018996870197922778,0.14848158154562643,0.4376367381498319,0.018996870197922778,0.0,0.018996870197922778,0.018996870197922778
0.029938393965874714,0.0,0.0,0.1925617300979424,0.07958373058257334,0.0,0.0,0.0
0.0,0.0,0.0,0.30253233233751137,0.0,0.0,0.0,0.0
0.07760364231044739,0.0,0.0,0.27439325870459397,0.0,0.0,0.0,0.0
0.025779312979577623,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06613713287905422,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.24945990073351434,0.00358066659434834,0.07577179015250304,0.0,0.0,0.0,0.0,0.0
0.09583302970308041,0.0,0.0,0.0,0.007133416714544839,0.0,0.0,0.0
0.06664905985862735,0.010368158832735654,0.005436075038167528,0.0,0.23617991218804335,0.0,0.08203924920052418,0.08425669776636124
0.0,0.002335186686331215,0.29016472320805414,0.0,0.11099375264096734,0.0,0.035029174212544874,0.0360453657246809
0.032032775213629176,3.233215074700684e-05,0.2799189040976426,3.233215074700684e-05,0.23158496513332313,0.0,0.01117303742890472,0.013215545723624754
0.44852808239406855,0.1692316245661756,0.28941482985696215,0.6976076577668069,0.6542693566008518,0.0,0.3308213065197176,0.33432804426703805
0.35731686641000615,0.09827576526251702,0.43692473764308853,0.495858349363016,0.046896370913165134,0.0,0.21321864859844997,0.16777452715939042
0.7908581711593576,0.038899168531581235,0.27710035107284753,0.4332959358332557,0.0006465137618930903,0.0,0.10088800903048337,0.06625384750500954
0.05002175134795306,0.0,0.0,0.23101854295005955,0.2552044298288327,0.0,0.041991579252078276,0.04048684537693572
0.10388499421123251,0.0012355534496198027,0.0,0.2302049213306595,0.5517776051509116,0.0,0.10867972589825899,0.11475837037142238
0.3941117929248515,0.0,0.09640790943298515,0.4686053345296928,0.0010712084884422286,0.0,0.0,0.0
0.019142689797283487,0.0,0.19801853132561328,0.12706291639739928,0.001240181491918587,0.0,0.02287196147860205,0.012386019719715624
0.2987671436505447,0.07033067067144659,0.013991923736866113,0.05722041993656518,0.28272959122238545,0.0,0.20994383387584128,0.198463333679368
0.1786839903748935,0.061964049155984274,0.03372857054602181,0.20298004200536296,0.6444056847263235,0.0,0.23762554798735847,0.24262362941008556
0.48322625315709883,0.004288367489149496,0.3176296906120014,0.297479902836462,0.00017308996898791304,0.0,0.048605005401891055,0.02565790240255418
0.5622680671189564,0.0,0.15119631229740996,0.3187704618829307,0.0,0.0,0.0038869659532851843,0.0009624377817078686
0.007060424542317193,0.0,0.0,0.017459973096205166,0.0,0.0,0.0,0.0
0.10386575277503307,0.0,0.0,0.8151927504740666,0.002251339650028065,0.0,0.0,0.0
0.23274742765392586,0.0,0.4422218227122498,0.7269378896105582,0.0,0.0,0.0,0.0
0.5942134712073146,0.00032511277474385215,0.4730907840848562,0.627785031332969,0.0,0.0,0.05847168597579826,0.02446575890558687
0.1109968895031715,0.00015258209397181908,0.0,0.3725988234562542,0.5521201649747919,0.0,0.10776476432244372,0.11247893873895591
0.6083702091047265,0.0,0.31011540701504087,0.5772433182267895,0.0,0.0,0.027590313874545348,0.002134907717999388
0.5493415797751742,0.0018584110156301338,0.26213527654029656,0.5867923438335254,0.0,0.0,0.052486261898875085,0.024072040780269047
0.106880568194054,0.0,0.0,0.31998640356166336,0.5337389925568515,0.0,0.14036547753625964,0.14472238841367824
0.08859041289639392,0.0,0.0,0.21251143500588512,0.21826090456635658,0.0,0.08987903125757232,0.09461408611697923
0.4992304502378235,0.3005904038748078,0.30680192332103257,0.6558894853400736,0.6892688838129194,0.0,0.49594132106293093,0.49773010014653973
0.5752341057491224,0.3468086654497429,0.34343282645505896,0.7140335254635028,0.7099996905966891,0.0,0.5766952992367214,0.5776235855807383
0.4012428615888476,0.0024180888691032695,0.3671375672607871,0.4074357017018814,0.0,0.0,0.022411642172460933,0.010955471043220838
0.5493415797751742,0.0018584110156301338,0.2621352765402966,0.5867923438335253,0.0,0.0,0.05248626189887509,0.024072040780269047
0.1493689166819487,0.04963355685824183,0.03361843346728329,0.3828467532185019,0.6357625095635273,0.0,0.23389807602765902,0.23902064952910868
0.1769072397890715,0.061961243467846205,0.036961691140486454,0.3671360851007143,0.6095420825485273,0.0,0.2345249383652196,0.2391106865454004
0.3189743738176207,0.004140662872670202,0.2929562215293924,0.7476103413411737,7.978094512779317e-05,0.0,0.03990765374546041,0.024678278566171143
0.4012428615888469,0.0024180888691032656,0.3671375672607866,0.40743570170188087,0.0,0.0,0.022411642172460902,0.010955471043220822
0.30321719652065937,0.16579327094128274,0.1456742278252812,0.6235272949301129,0.6637644376673011,0.0,0.3715815907315587,0.37645715521724266
0.4580412056408304,0.2534512032158615,0.2529585851604798,0.3022629402725953,0.56994278171485,0.0,0.47728723344309876,0.4801611074499104
0.5693567924514368,0.0057656571711012464,0.4279637701302961,0.2749215190572324,0.00277981207728178,0.0,0.05143544673905087,0.0254618763223587
0.3189743738176207,0.004140662872670202,0.2929562215293924,0.7476103413411741,7.978094512779317e-05,0.0,0.03990765374546042,0.024678278566171143
0.06527260136489463,0.0,0.21824916854297755,0.21676888427948146,0.0,0.0,0.0,0.0
0.1086730079170196,0.002119505527241679,0.002564746124755523,0.2663056450759334,0.5365104807402205,0.0,0.11874861644545813,0.12413799671893343
0.10431515579703458,0.0,0.0,0.22589908795886024,0.0,0.0,0.0,0.0
0.5693567924514369,0.005765657171101248,0.4279637701302962,0.27492151905723244,0.0027798120772817804,0.0,0.051435446739050886,0.025461876322358707
0.555077680625707,0.4012306021714458,0.40299601613661307,0.6583079354656596,0.7532418407627095,0.0,0.5991156947072082,0.6006968188771665
0.4277605980545123,0.29623500015438575,0.28271682936972176,0.3539843728173776,0.7601097269657134,0.0,0.502656290134151,0.5094322664873315
0.08165961562054151,0.0,0.4082526825905364,0.5687036909999871,0.0013123327013205121,0.0,0.016561180356332778,0.009989817011716943
0.5509931959353935,0.007274962565514009,0.2531964620187772,0.00952685593808005,0.0022856114227182245,0.0,0.06667648611325912,0.04044035591050721
0.32332623811329886,0.0,0.037783634801790165,0.0,0.0,0.0,0.0,0.0
0.18720711000387513,0.13490890229085128,0.09049824752877941,0.014638731474642976,0.38426202107966334,0.0,0.41963097976023167,0.42723475113160575
0.2554120598686643,0.0,0.24765186117415056,0.0,0.0,0.0,0.0,0.0
0.5509931959353933,0.007274962565514006,0.25319646201877705,0.009526855938080045,0.0022856114227182227,0.0,0.06667648611325905,0.04044035591050716
0.0,0.0,0.3460546575341208,0.0,0.0,0.0,0.0,0.0
0.24321286341575168,0.20737356570485518,0.18538869376184705,0.4013512835195946,0.7345523376328846,0.0,0.4158536989433269,0.4203236251165332
0.0035827246643700935,0.0,0.38290324634548073,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.3460546575341208,0.0,0.0,0.0,0.0,0.0
0.34654132854129116,0.20531790445140147,0.18787620420239032,0.4046027885588663,0.7074978325025583,0.0,0.4043464486642467,0.408841187639496
0.0,0.0,0.40890459066774465,0.32372437374807383,0.004686828568537352,0.0,0.0,0.0
0.0,0.0,0.0529687181919608,0.7881287522395727,0.059029271750459016,0.0,0.07198123108901992,0.06385096012592992
0.0,0.052277532107937154,0.019448406893982962,0.5882720387006996,0.09483545699579563,0.0,0.3133299540237402,0.2885143281944137
0.0,0.0214031804408313,0.19679612160920357,0.9058644841171711,0.0,0.0,0.14872815225156033,0.10432963348782626
0.0,0.0,0.17874067924073167,0.7801275114958102,0.006106816349793686,0.0,0.07217978611999756,0.04787343984503842
0.8557322837355734,0.1356267363160223,0.4586286357863141,0.00481302592847853,0.07292423950883223,0.0,0.31540020691539083,0.18337507597188166
0.49564899356806497,0.29341668086771755,0.40615606831289525,0.15666027298944174,0.060166940644818596,0.0,0.18348685707902399,0.10674305008376005
0.7634818687866779,0.3156861979464289,0.2826466851836829,0.06369977558476331,0.345416735641571,0.0,0.4643541078851561,0.3046091871264944
0.522543227817895,0.031696526622201196,0.35782576986813147,0.5539277803586782,0.0421341457842716,0.0,0.04258054522922713,0.02137503535993852
0.6114619677861926,0.07284229441530429,0.34161813589569223,0.2611779838081025,0.02039142105009925,0.0,0.08931817099254907,0.06024696629030985
0.006093804565868249,0.07450867104166596,0.09808718077524063,0.7247899672635478,0.5110369128493104,0.0,0.2673419295618149,0.25623177037507333
0.6075533270396105,0.029914207243901078,0.0022573131080225487,0.23467980331268998,0.0022573131080225487,0.0,0.04340820791568398,0.02042879923012763
0.582346402245997,0.016785211388248726,0.0,0.8261837631311154,0.0,0.0,0.0349172295369905,0.006684449219727768
0.009865170545276556,0.07533393809559573,0.008882562540227654,0.6069312743528849,0.2968497073467174,0.0,0.1703996185022334,0.16388643138496145
0.6473792765618829,0.0032374875038047517,0.0,0.19699887971010527,0.0,0.0,0.019407352926228305,0.00024824122059002195
0.6075533270396105,0.029914207243901078,0.0022573131080225487,0.23467980331269006,0.0022573131080225487,0.0,0.04340820791568398,0.02042879923012763
0.4696135693326031,0.384589605327016,0.3745284468484769,0.5306710516483364,0.5205870609830833,0.0,0.5555826726080048,0.5331408335635487
0.15105691106690153,0.0,0.0,0.41257120852837253,0.0,0.0,0.004901493110285361,0.0
0.0,0.0,0.0,0.2147833366492631,0.08676726439171542,0.0,0.0378663240299191,0.031119881280840585
0.0,0.0,0.07861644669242551,0.14888438826131775,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.19359562696432697,0.0,0.0,0.0,0.0
0.4557301657418503,0.14486670726523287,0.11007069206470907,0.40708695809135814,0.45973204474109375,0.0,0.2562808942183971,0.25244772581770025
0.6205203383265281,0.056057723324989074,0.31383290823209403,0.2658073951153039,0.038635169355924225,0.0,0.07114725395815867,0.03950032878492129
